"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRK01","OUT019",339.828500461681
"FDD48","OUT017",2217.15117664975
"FDB59","OUT013",2476.17098073701
"FDY45","OUT010",339.828500461681
"FDX60","OUT035",2217.15117664975
"FDT09","OUT010",339.828500461681
"DRB24","OUT018",2217.15117664975
"FDL13","OUT035",3337.11527309237
"FDN16","OUT035",1534.06936358582
"FDK57","OUT013",1534.06936358582
"FDO22","OUT027",1534.06936358582
"FDC57","OUT010",339.828500461681
"FDZ13","OUT027",1132.8498619469
"FDW27","OUT013",2217.15117664975
"FDX10","OUT049",1534.06936358582
"FDY08","OUT018",2476.17098073701
"FDA49","OUT017",1132.8498619469
"FDC32","OUT018",1132.8498619469
"FDO04","OUT035",1132.8498619469
"NCZ54","OUT013",2476.17098073701
"FDY40","OUT045",1132.8498619469
"FDW36","OUT045",2217.15117664975
"FDE11","OUT017",2476.17098073701
"DRE37","OUT045",2217.15117664975
"NCK19","OUT017",3337.11527309237
"FDT19","OUT035",3337.11527309237
"FDE56","OUT045",1132.8498619469
"FDZ57","OUT010",339.828500461681
"FDB35","OUT035",1534.06936358582
"FDF09","OUT010",339.828500461681
"FDO34","OUT046",2476.17098073701
"FDA55","OUT046",3337.11527309237
"NCM18","OUT035",1132.8498619469
"FDJ20","OUT019",339.828500461681
"DRQ35","OUT019",339.828500461681
"FDG02","OUT013",3447.42845130435
"NCU29","OUT018",2217.15117664975
"FDL27","OUT027",1534.06936358582
"NCA54","OUT035",2476.17098073701
"FDJ32","OUT035",1534.06936358582
"FDB21","OUT019",339.828500461681
"FDR46","OUT035",2476.17098073701
"FDZ32","OUT046",3337.11527309237
"DRF36","OUT017",2217.15117664975
"NCU54","OUT017",3337.11527309237
"NCI31","OUT017",1534.06936358582
"DRA59","OUT035",3447.42845130435
"NCC55","OUT045",1132.8498619469
"FDE44","OUT018",1132.8498619469
"NCN26","OUT018",2476.17098073701
"FDC11","OUT049",1132.8498619469
"FDV24","OUT035",3447.42845130435
"FDR40","OUT019",339.828500461681
"NCQ17","OUT049",2217.15117664975
"FDC46","OUT045",2476.17098073701
"NCM18","OUT046",1132.8498619469
"FDK16","OUT046",1534.06936358582
"FDI28","OUT017",1534.06936358582
"FDS11","OUT018",2217.15117664975
"DRD13","OUT046",1534.06936358582
"FDL36","OUT035",2217.15117664975
"FDI27","OUT013",1132.8498619469
"FDJ53","OUT019",339.828500461681
"FDS44","OUT045",3337.11527309237
"FDE28","OUT046",3337.11527309237
"FDQ33","OUT018",2476.17098073701
"FDB37","OUT017",3337.11527309237
"FDQ31","OUT045",2476.17098073701
"NCQ05","OUT046",3337.11527309237
"FDE10","OUT013",1534.06936358582
"FDF38","OUT017",1132.8498619469
"FDE50","OUT019",339.828500461681
"DRG37","OUT010",339.828500461681
"NCH06","OUT049",3337.11527309237
"FDY14","OUT045",3337.11527309237
"FDO27","OUT017",1534.06936358582
"FDQ19","OUT049",3337.11527309237
"FDZ26","OUT019",339.828500461681
"FDN51","OUT013",3337.11527309237
"FDK20","OUT035",2476.17098073701
"FDD40","OUT018",2476.17098073701
"DRI25","OUT018",1132.8498619469
"FDH56","OUT017",2476.17098073701
"FDI36","OUT027",3358.45318644068
"DRH11","OUT018",1132.8498619469
"NCV18","OUT017",1534.06936358582
"DRI01","OUT049",2217.15117664975
"DRE48","OUT049",2217.15117664975
"FDS51","OUT035",1534.06936358582
"FDM38","OUT017",1534.06936358582
"FDB60","OUT027",3358.45318644068
"FDY58","OUT035",3337.11527309237
"FDY22","OUT045",2476.17098073701
"FDF11","OUT027",5355.02535258358
"FDZ51","OUT035",1534.06936358582
"FDQ45","OUT017",3337.11527309237
"FDF17","OUT035",3447.42845130435
"NCF31","OUT027",2476.17098073701
"FDA37","OUT013",1534.06936358582
"FDO51","OUT046",1534.06936358582
"FDF34","OUT013",3337.11527309237
"FDD57","OUT018",2476.17098073701
"FDO37","OUT046",3337.11527309237
"FDR49","OUT049",1132.8498619469
"FDS39","OUT049",2217.15117664975
"FDI48","OUT027",1534.06936358582
"DRM35","OUT049",2758.6962606383
"FDV57","OUT035",3337.11527309237
"FDZ55","OUT013",3337.11527309237
"FDI28","OUT035",1534.06936358582
"FDS21","OUT045",1132.8498619469
"FDT34","OUT013",1534.06936358582
"DRI25","OUT035",1534.06936358582
"FDT47","OUT010",339.828500461681
"DRH39","OUT045",1132.8498619469
"NCD54","OUT045",2476.17098073701
"FDU16","OUT027",1534.06936358582
"NCW29","OUT045",2217.15117664975
"FDV25","OUT027",5355.02535258358
"FDM56","OUT035",2476.17098073701
"FDZ04","OUT027",1534.06936358582
"FDG59","OUT019",339.828500461681
"FDI56","OUT045",2476.17098073701
"FDS33","OUT035",1534.06936358582
"FDC23","OUT049",3337.11527309237
"FDT11","OUT049",2217.15117664975
"FDG17","OUT045",3337.11527309237
"FDZ44","OUT045",3337.11527309237
"FDJ52","OUT013",2217.15117664975
"DRI23","OUT046",1132.8498619469
"DRE15","OUT010",339.828500461681
"NCF07","OUT013",1534.06936358582
"NCR29","OUT049",2217.15117664975
"FDE44","OUT019",339.828500461681
"FDT23","OUT035",1132.8498619469
"NCG06","OUT017",3337.11527309237
"NCU41","OUT010",339.828500461681
"FDH46","OUT017",1534.06936358582
"FDV31","OUT013",3337.11527309237
"NCT41","OUT027",3358.45318644068
"FDE22","OUT027",2476.17098073701
"FDC26","OUT045",1534.06936358582
"DRF51","OUT017",1132.8498619469
"NCY53","OUT019",339.828500461681
"FDY21","OUT017",2476.17098073701
"FDL27","OUT013",1534.06936358582
"FDZ34","OUT049",2217.15117664975
"NCF43","OUT010",339.828500461681
"FDC21","OUT035",2476.17098073701
"FDL26","OUT013",1534.06936358582
"FDT25","OUT010",339.828500461681
"NCR30","OUT046",1132.8498619469
"DRL23","OUT019",339.828500461681
"NCR05","OUT049",3447.42845130435
"NCE19","OUT018",1132.8498619469
"FDY07","OUT035",1534.06936358582
"FDB10","OUT017",3337.11527309237
"FDP57","OUT013",1132.8498619469
"FDU48","OUT019",339.828500461681
"FDH48","OUT035",2217.15117664975
"FDO33","OUT035",1534.06936358582
"NCU29","OUT045",2217.15117664975
"FDW35","OUT046",1132.8498619469
"FDH05","OUT010",339.828500461681
"FDP26","OUT049",1534.06936358582
"DRG27","OUT035",1132.8498619469
"FDQ33","OUT046",2476.17098073701
"FDH20","OUT010",339.828500461681
"FDV14","OUT046",1132.8498619469
"DRD01","OUT046",1534.06936358582
"NCI17","OUT049",2217.15117664975
"FDF39","OUT010",339.828500461681
"FDX37","OUT046",1534.06936358582
"NCX17","OUT035",3337.11527309237
"FDN03","OUT013",3337.11527309237
"NCS41","OUT010",339.828500461681
"FDH34","OUT045",3337.11527309237
"NCX53","OUT018",2217.15117664975
"FDY31","OUT046",3337.11527309237
"FDD20","OUT017",2476.17098073701
"FDE51","OUT045",1534.06936358582
"FDV27","OUT046",1534.06936358582
"FDF16","OUT035",2217.15117664975
"FDZ02","OUT049",1534.06936358582
"NCK05","OUT045",1534.06936358582
"FDM12","OUT027",3358.45318644068
"NCA05","OUT018",3337.11527309237
"FDX33","OUT045",2476.17098073701
"FDM25","OUT049",2217.15117664975
"FDE41","OUT018",1534.06936358582
"FDW14","OUT045",1534.06936358582
"NCD30","OUT046",1132.8498619469
"FDB23","OUT010",339.828500461681
"FDF45","OUT046",1132.8498619469
"FDW20","OUT017",2476.17098073701
"FDF47","OUT045",2476.17098073701
"NCR05","OUT019",339.828500461681
"DRB01","OUT046",2217.15117664975
"FDE36","OUT013",3447.42845130435
"FDU56","OUT049",3337.11527309237
"FDB23","OUT049",3337.11527309237
"FDN48","OUT049",2217.15117664975
"FDS43","OUT013",3337.11527309237
"NCN05","OUT013",3447.42845130435
"NCL53","OUT049",3447.42845130435
"FDL56","OUT046",1132.8498619469
"FDH17","OUT018",1534.06936358582
"FDP37","OUT046",2476.17098073701
"FDG09","OUT019",339.828500461681
"FDA55","OUT045",3337.11527309237
"FDX31","OUT049",3337.11527309237
"FDJ41","OUT045",3337.11527309237
"DRC24","OUT045",2217.15117664975
"FDQ21","OUT035",2476.17098073701
"NCT54","OUT045",1534.06936358582
"FDH08","OUT049",3337.11527309237
"FDY38","OUT018",3337.11527309237
"DRM11","OUT010",339.828500461681
"FDG32","OUT049",3337.11527309237
"NCH18","OUT046",3337.11527309237
"FDI20","OUT035",3337.11527309237
"FDA33","OUT018",3337.11527309237
"FDN45","OUT013",2476.17098073701
"FDT45","OUT010",339.828500461681
"FDR32","OUT035",3337.11527309237
"FDA48","OUT017",3447.42845130435
"FDN23","OUT017",2758.6962606383
"NCR18","OUT035",1132.8498619469
"FDD45","OUT046",2476.17098073701
"FDI22","OUT018",3337.11527309237
"FDT09","OUT013",2476.17098073701
"DRC24","OUT027",5355.02535258358
"FDT39","OUT046",3337.11527309237
"FDX28","OUT045",1534.06936358582
"FDA50","OUT018",1132.8498619469
"FDT33","OUT027",5355.02535258358
"FDQ60","OUT049",2217.15117664975
"NCM19","OUT018",2217.15117664975
"FDF40","OUT046",3337.11527309237
"NCI30","OUT035",3337.11527309237
"FDK34","OUT049",3337.11527309237
"FDA38","OUT027",5355.02535258358
"FDT02","OUT045",1132.8498619469
"FDC11","OUT017",1132.8498619469
"FDD08","OUT046",2476.17098073701
"NCS29","OUT046",3337.11527309237
"DRI03","OUT010",339.828500461681
"FDK48","OUT035",2217.15117664975
"FDM52","OUT049",2217.15117664975
"FDP49","OUT035",1534.06936358582
"DRA24","OUT046",3337.11527309237
"NCJ43","OUT049",3337.11527309237
"FDE11","OUT045",2476.17098073701
"FDP01","OUT049",1534.06936358582
"FDQ59","OUT018",1132.8498619469
"FDA43","OUT019",339.828500461681
"FDL14","OUT017",2217.15117664975
"FDV50","OUT010",339.828500461681
"FDT01","OUT027",5355.02535258358
"NCC42","OUT035",2217.15117664975
"FDO28","OUT046",2217.15117664975
"FDD32","OUT019",339.828500461681
"FDV45","OUT035",2476.17098073701
"NCW17","OUT019",339.828500461681
"NCJ17","OUT027",1534.06936358582
"NCF18","OUT049",2476.17098073701
"FDP01","OUT045",2476.17098073701
"FDH24","OUT045",2217.15117664975
"FDI38","OUT027",5355.02535258358
"FDX03","OUT035",1132.8498619469
"FDY28","OUT046",3337.11527309237
"FDN34","OUT018",2476.17098073701
"FDJ02","OUT045",1534.06936358582
"FDW40","OUT019",339.828500461681
"FDX03","OUT017",1132.8498619469
"FDE17","OUT027",3358.45318644068
"FDT58","OUT046",3337.11527309237
"FDI38","OUT013",3337.11527309237
"FDW22","OUT035",3337.11527309237
"FDS15","OUT027",1534.06936358582
"NCX06","OUT013",2476.17098073701
"DRK47","OUT035",2217.15117664975
"FDC23","OUT027",5355.02535258358
"FDM56","OUT010",339.828500461681
"FDP21","OUT046",3337.11527309237
"FDP58","OUT046",3337.11527309237
"FDA27","OUT019",339.828500461681
"FDK41","OUT019",339.828500461681
"NCH42","OUT046",3337.11527309237
"FDG29","OUT045",1132.8498619469
"FDW15","OUT018",1534.06936358582
"FDD28","OUT018",1534.06936358582
"FDQ37","OUT049",3337.11527309237
"FDC23","OUT035",3337.11527309237
"FDV13","OUT035",1534.06936358582
"FDK33","OUT046",3337.11527309237
"FDO33","OUT013",2476.17098073701
"FDN21","OUT017",2476.17098073701
"NCW06","OUT027",5355.02535258358
"FDI38","OUT035",2217.15117664975
"FDC21","OUT027",2476.17098073701
"NCS05","OUT046",2217.15117664975
"NCN53","OUT049",2217.15117664975
"FDV40","OUT010",339.828500461681
"FDG60","OUT017",3337.11527309237
"NCY30","OUT027",5355.02535258358
"FDM40","OUT045",2217.15117664975
"NCO30","OUT046",2476.17098073701
"FDK10","OUT046",3337.11527309237
"FDM36","OUT045",2217.15117664975
"FDN10","OUT013",1534.06936358582
"FDM46","OUT018",1534.06936358582
"FDX50","OUT049",1132.8498619469
"FDP33","OUT045",3337.11527309237
"FDO12","OUT045",2217.15117664975
"FDC28","OUT013",2217.15117664975
"FDO31","OUT045",2476.17098073701
"FDX45","OUT035",2476.17098073701
"FDV21","OUT049",1534.06936358582
"FDH04","OUT049",2217.15117664975
"NCG54","OUT013",2476.17098073701
"FDO13","OUT046",3337.11527309237
"FDA09","OUT027",2476.17098073701
"FDC38","OUT017",1534.06936358582
"NCO42","OUT046",1132.8498619469
"FDL45","OUT049",1534.06936358582
"NCK31","OUT013",2217.15117664975
"FDM39","OUT017",3337.11527309237
"FDC22","OUT010",339.828500461681
"FDF46","OUT046",1534.06936358582
"FDQ37","OUT045",3337.11527309237
"FDH41","OUT010",339.828500461681
"FDQ04","OUT046",1534.06936358582
"NCQ02","OUT027",5355.02535258358
"FDJ57","OUT027",5355.02535258358
"NCE07","OUT049",3337.11527309237
"FDE56","OUT013",1132.8498619469
"FDI20","OUT049",3337.11527309237
"FDK36","OUT018",2217.15117664975
"FDP08","OUT027",5355.02535258358
"FDF44","OUT017",3337.11527309237
"NCU53","OUT017",3447.42845130435
"FDF47","OUT035",3337.11527309237
"FDS55","OUT010",339.828500461681
"FDZ52","OUT010",339.828500461681
"FDL04","OUT018",1534.06936358582
"NCM26","OUT035",3337.11527309237
"FDX43","OUT049",3337.11527309237
"FDP52","OUT049",3337.11527309237
"DRK49","OUT045",1132.8498619469
"FDE38","OUT013",2217.15117664975
"DRF13","OUT035",2217.15117664975
"FDK41","OUT010",339.828500461681
"FDJ04","OUT027",1534.06936358582
"FDZ44","OUT018",3337.11527309237
"FDS11","OUT013",2217.15117664975
"FDA55","OUT049",3337.11527309237
"NCW53","OUT046",3337.11527309237
"FDB49","OUT027",3358.45318644068
"FDD23","OUT017",3337.11527309237
"NCV42","OUT045",1534.06936358582
"NCZ29","OUT018",2217.15117664975
"FDQ26","OUT013",1132.8498619469
"FDV08","OUT017",1534.06936358582
"FDC53","OUT049",2217.15117664975
"FDV58","OUT010",339.828500461681
"NCP02","OUT019",339.828500461681
"DRI37","OUT045",1534.06936358582
"FDQ12","OUT049",3447.42845130435
"FDE33","OUT046",1132.8498619469
"FDX27","OUT045",1132.8498619469
"FDM22","OUT017",1132.8498619469
"NCH30","OUT019",339.828500461681
"FDC04","OUT017",3337.11527309237
"FDO38","OUT046",2217.15117664975
"FDV52","OUT027",1534.06936358582
"FDB32","OUT013",1132.8498619469
"FDV43","OUT018",1132.8498619469
"FDI24","OUT018",3447.42845130435
"FDR40","OUT017",1534.06936358582
"FDW02","OUT049",2217.15117664975
"FDE44","OUT049",1132.8498619469
"FDL38","OUT046",1534.06936358582
"NCT54","OUT010",339.828500461681
"DRJ39","OUT010",339.828500461681
"FDW55","OUT049",3337.11527309237
"DRF13","OUT019",339.828500461681
"NCW17","OUT049",2217.15117664975
"FDP13","OUT035",1132.8498619469
"FDS08","OUT018",3337.11527309237
"NCP17","OUT035",1534.06936358582
"NCO53","OUT035",3447.42845130435
"FDH19","OUT045",3337.11527309237
"FDJ04","OUT017",1534.06936358582
"FDG10","OUT049",1534.06936358582
"FDA40","OUT010",339.828500461681
"FDI53","OUT045",2217.15117664975
"FDU09","OUT010",339.828500461681
"FDK60","OUT045",1534.06936358582
"FDR43","OUT017",1132.8498619469
"FDW22","OUT017",3337.11527309237
"DRP47","OUT010",339.828500461681
"DRG48","OUT010",339.828500461681
"FDA14","OUT035",2476.17098073701
"FDU49","OUT013",1534.06936358582
"FDK28","OUT045",3337.11527309237
"FDT19","OUT046",3337.11527309237
"NCQ42","OUT045",1132.8498619469
"FDD03","OUT045",3337.11527309237
"NCM53","OUT013",1534.06936358582
"NCX53","OUT045",3337.11527309237
"FDV14","OUT027",2476.17098073701
"NCZ54","OUT017",2476.17098073701
"FDB39","OUT013",1132.8498619469
"DRC24","OUT046",2217.15117664975
"FDY36","OUT013",2217.15117664975
"FDN01","OUT035",2217.15117664975
"DRH25","OUT046",1132.8498619469
"FDV08","OUT046",2476.17098073701
"NCP53","OUT049",3337.11527309237
"FDU52","OUT010",339.828500461681
"NCI42","OUT045",2476.17098073701
"FDZ14","OUT035",1534.06936358582
"FDF11","OUT046",3337.11527309237
"FDQ13","OUT018",1534.06936358582
"FDO32","OUT010",339.828500461681
"DRJ37","OUT018",2217.15117664975
"FDY43","OUT046",2476.17098073701
"NCT41","OUT017",2217.15117664975
"NCV17","OUT045",3337.11527309237
"FDM04","OUT027",1534.06936358582
"DRB48","OUT018",1132.8498619469
"FDM24","OUT013",3447.42845130435
"FDT37","OUT049",3337.11527309237
"NCO05","OUT010",339.828500461681
"FDL13","OUT046",3337.11527309237
"FDL15","OUT017",2476.17098073701
"FDB11","OUT018",3337.11527309237
"FDL14","OUT019",339.828500461681
"FDY10","OUT019",339.828500461681
"FDJ40","OUT049",1534.06936358582
"NCW18","OUT046",3337.11527309237
"NCY06","OUT013",2476.17098073701
"DRE13","OUT018",2217.15117664975
"FDA26","OUT045",3337.11527309237
"NCE19","OUT010",339.828500461681
"FDE33","OUT035",1132.8498619469
"DRL59","OUT027",1132.8498619469
"FDY07","OUT046",1132.8498619469
"FDF57","OUT018",3337.11527309237
"FDM58","OUT035",1534.06936358582
"FDP26","OUT027",2476.17098073701
"FDY32","OUT046",3337.11527309237
"FDD51","OUT010",339.828500461681
"FDU22","OUT018",1534.06936358582
"FDZ49","OUT018",2217.15117664975
"NCI42","OUT017",2476.17098073701
"FDT04","OUT027",1132.8498619469
"NCU41","OUT045",3337.11527309237
"FDS56","OUT045",3337.11527309237
"NCN42","OUT017",2476.17098073701
"FDK34","OUT046",3337.11527309237
"FDB03","OUT017",3337.11527309237
"DRJ25","OUT035",1534.06936358582
"FDT25","OUT027",1534.06936358582
"FDN20","OUT013",2476.17098073701
"FDP09","OUT013",3337.11527309237
"FDM20","OUT019",339.828500461681
"NCG55","OUT046",1132.8498619469
"NCP14","OUT045",2476.17098073701
"NCH06","OUT046",3337.11527309237
"FDV52","OUT013",1534.06936358582
"NCL07","OUT035",2217.15117664975
"DRJ11","OUT027",2758.6962606383
"DRO59","OUT013",1132.8498619469
"FDW15","OUT010",339.828500461681
"NCQ30","OUT035",1534.06936358582
"NCN54","OUT019",339.828500461681
"FDY01","OUT027",1534.06936358582
"FDX39","OUT035",3337.11527309237
"FDH53","OUT027",1534.06936358582
"FDA57","OUT035",1132.8498619469
"NCC07","OUT010",339.828500461681
"FDU28","OUT013",3337.11527309237
"FDK36","OUT010",339.828500461681
"FDR36","OUT018",2217.15117664975
"NCQ17","OUT035",2217.15117664975
"FDS28","OUT019",339.828500461681
"FDE08","OUT045",2476.17098073701
"FDU22","OUT046",2476.17098073701
"FDG41","OUT045",2217.15117664975
"FDO31","OUT010",339.828500461681
"FDM21","OUT019",339.828500461681
"FDU40","OUT017",3337.11527309237
"FDV36","OUT018",2217.15117664975
"FDT10","OUT027",1132.8498619469
"FDX38","OUT045",1132.8498619469
"NCU30","OUT027",5355.02535258358
"NCV06","OUT049",3337.11527309237
"FDT16","OUT035",3337.11527309237
"NCP41","OUT027",3358.45318644068
"FDZ56","OUT017",3337.11527309237
"FDC22","OUT035",2217.15117664975
"FDU10","OUT035",1132.8498619469
"FDS46","OUT045",2476.17098073701
"FDO08","OUT049",3337.11527309237
"NCV42","OUT018",1534.06936358582
"FDP33","OUT035",3337.11527309237
"FDJ12","OUT046",3447.42845130435
"FDH04","OUT045",2217.15117664975
"NCU54","OUT013",3337.11527309237
"FDO36","OUT010",339.828500461681
"FDT37","OUT027",5355.02535258358
"FDD14","OUT010",339.828500461681
"FDA16","OUT013",3447.42845130435
"NCS42","OUT019",339.828500461681
"FDP10","OUT019",339.828500461681
"FDQ28","OUT049",2217.15117664975
"FDK57","OUT010",339.828500461681
"FDK02","OUT013",1534.06936358582
"FDW47","OUT018",1132.8498619469
"NCC42","OUT018",2217.15117664975
"FDQ37","OUT018",3337.11527309237
"FDL40","OUT046",2476.17098073701
"DRE13","OUT010",339.828500461681
"FDQ34","OUT027",1534.06936358582
"NCB54","OUT046",2217.15117664975
"FDS48","OUT049",2217.15117664975
"FDO15","OUT045",1534.06936358582
"NCT30","OUT013",1132.8498619469
"FDU49","OUT027",1534.06936358582
"FDE21","OUT046",2476.17098073701
"FDS49","OUT019",339.828500461681
"FDT38","OUT027",2476.17098073701
"FDZ01","OUT045",1534.06936358582
"FDC41","OUT035",1534.06936358582
"DRG13","OUT010",339.828500461681
"NCZ42","OUT018",3337.11527309237
"NCM07","OUT045",2217.15117664975
"NCV17","OUT018",3337.11527309237
"DRK39","OUT035",1534.06936358582
"FDS37","OUT018",1534.06936358582
"FDV12","OUT019",339.828500461681
"NCG19","OUT018",2476.17098073701
"FDS51","OUT013",1534.06936358582
"NCO14","OUT046",1132.8498619469
"FDC38","OUT046",1534.06936358582
"FDN15","OUT046",2476.17098073701
"NCH42","OUT013",3337.11527309237
"FDQ22","OUT046",1132.8498619469
"FDC05","OUT013",3337.11527309237
"FDZ31","OUT013",3337.11527309237
"DRJ23","OUT049",2758.6962606383
"FDC52","OUT035",3337.11527309237
"DRD12","OUT010",339.828500461681
"FDV55","OUT017",2476.17098073701
"FDD32","OUT046",1132.8498619469
"FDR01","OUT049",3447.42845130435
"FDY08","OUT019",339.828500461681
"FDQ45","OUT045",3337.11527309237
"DRN11","OUT027",1132.8498619469
"NCS05","OUT018",2217.15117664975
"FDY32","OUT035",3337.11527309237
"NCD31","OUT045",2476.17098073701
"NCE06","OUT049",2217.15117664975
"NCP14","OUT046",2476.17098073701
"NCF18","OUT019",339.828500461681
"FDF14","OUT018",2217.15117664975
"FDB22","OUT017",3337.11527309237
"NCH54","OUT049",2476.17098073701
"FDU27","OUT035",1132.8498619469
"FDS58","OUT027",2476.17098073701
"NCU29","OUT035",2217.15117664975
"FDJ57","OUT013",2217.15117664975
"FDL56","OUT049",2476.17098073701
"FDH60","OUT035",2217.15117664975
"FDN24","OUT018",1534.06936358582
"FDD02","OUT017",1534.06936358582
"FDP15","OUT017",3337.11527309237
"FDB28","OUT027",5355.02535258358
"DRC49","OUT045",2217.15117664975
"NCG30","OUT018",1132.8498619469
"FDJ14","OUT049",1534.06936358582
"FDL52","OUT045",1534.06936358582
"NCG19","OUT027",3337.11527309237
"NCN41","OUT035",2217.15117664975
"FDW22","OUT013",3337.11527309237
"FDI02","OUT013",1534.06936358582
"FDV51","OUT045",2476.17098073701
"FDV48","OUT046",2217.15117664975
"NCL17","OUT019",339.828500461681
"FDP46","OUT045",1132.8498619469
"FDU10","OUT045",1132.8498619469
"FDT37","OUT010",339.828500461681
"FDI27","OUT035",1534.06936358582
"FDN51","OUT046",3337.11527309237
"FDW07","OUT035",1132.8498619469
"FDN45","OUT049",3337.11527309237
"DRN37","OUT027",5355.02535258358
"DRF48","OUT049",3447.42845130435
"FDP38","OUT019",339.828500461681
"NCX18","OUT027",5355.02535258358
"FDK45","OUT018",1534.06936358582
"FDZ37","OUT049",1534.06936358582
"FDS50","OUT018",3337.11527309237
"NCR54","OUT018",2476.17098073701
"NCS17","OUT035",1534.06936358582
"FDV31","OUT046",3337.11527309237
"DRE27","OUT017",1534.06936358582
"FDN60","OUT013",2217.15117664975
"FDK26","OUT013",2217.15117664975
"FDX37","OUT018",1132.8498619469
"FDW31","OUT046",3337.11527309237
"FDX26","OUT018",2476.17098073701
"DRL49","OUT019",339.828500461681
"FDU49","OUT017",1132.8498619469
"FDY58","OUT046",3337.11527309237
"FDN03","OUT045",3337.11527309237
"NCV06","OUT010",339.828500461681
"FDH53","OUT045",2476.17098073701
"FDG31","OUT018",1534.06936358582
"NCC06","OUT045",2476.17098073701
"FDS13","OUT049",3447.42845130435
"FDP16","OUT035",3337.11527309237
"FDA35","OUT013",2217.15117664975
"DRP47","OUT018",2758.6962606383
"FDY28","OUT010",339.828500461681
"FDY20","OUT035",1534.06936358582
"NCH30","OUT017",1132.8498619469
"NCR29","OUT019",339.828500461681
"NCP05","OUT013",3337.11527309237
"NCF30","OUT019",339.828500461681
"FDA08","OUT035",3337.11527309237
"FDN51","OUT027",5355.02535258358
"FDH12","OUT046",2217.15117664975
"FDY39","OUT017",2217.15117664975
"NCO53","OUT045",3337.11527309237
"FDB40","OUT046",2476.17098073701
"FDH02","OUT049",1534.06936358582
"FDY11","OUT027",3358.45318644068
"FDQ09","OUT019",339.828500461681
"FDP16","OUT013",3337.11527309237
"NCF55","OUT018",1132.8498619469
"FDY09","OUT027",5355.02535258358
"FDY39","OUT045",2217.15117664975
"NCU53","OUT049",3447.42845130435
"NCT41","OUT049",2217.15117664975
"FDJ45","OUT046",1132.8498619469
"FDR28","OUT013",3337.11527309237
"FDN08","OUT013",2476.17098073701
"FDJ07","OUT049",2217.15117664975
"FDZ09","OUT027",2476.17098073701
"FDQ14","OUT017",3337.11527309237
"FDY12","OUT027",2217.15117664975
"FDK57","OUT046",2476.17098073701
"FDD20","OUT049",2476.17098073701
"FDS36","OUT018",2217.15117664975
"FDI40","OUT049",1534.06936358582
"FDJ40","OUT045",1534.06936358582
"FDE08","OUT013",2476.17098073701
"DRK01","OUT013",2217.15117664975
"FDC58","OUT049",1132.8498619469
"FDE50","OUT046",2476.17098073701
"FDX48","OUT035",2217.15117664975
"DRM35","OUT018",2758.6962606383
"FDG41","OUT013",2217.15117664975
"FDB52","OUT046",3337.11527309237
"FDV19","OUT045",2476.17098073701
"DRG48","OUT017",2217.15117664975
"FDI26","OUT013",2217.15117664975
"FDU11","OUT019",339.828500461681
"FDF59","OUT019",339.828500461681
"FDR07","OUT049",1132.8498619469
"NCE06","OUT017",3337.11527309237
"FDE10","OUT046",2476.17098073701
"NCO55","OUT046",3337.11527309237
"FDZ13","OUT013",1534.06936358582
"FDT50","OUT017",1534.06936358582
"FDH12","OUT010",339.828500461681
"FDD21","OUT045",2476.17098073701
"NCM05","OUT013",3447.42845130435
"FDK04","OUT013",1534.06936358582
"FDN33","OUT017",1534.06936358582
"NCM18","OUT010",339.828500461681
"DRC25","OUT049",2217.15117664975
"FDT47","OUT017",2758.6962606383
"FDD45","OUT027",2476.17098073701
"NCD07","OUT018",1534.06936358582
"NCY54","OUT010",339.828500461681
"FDL12","OUT049",1534.06936358582
"FDL02","OUT017",1132.8498619469
"FDC60","OUT035",2217.15117664975
"FDR37","OUT017",3337.11527309237
"FDY16","OUT017",3337.11527309237
"FDU26","OUT045",2476.17098073701
"FDN24","OUT013",1534.06936358582
"FDH44","OUT013",2476.17098073701
"FDE23","OUT010",339.828500461681
"FDW60","OUT017",3447.42845130435
"FDQ55","OUT049",2476.17098073701
"FDV32","OUT027",1132.8498619469
"FDV03","OUT010",339.828500461681
"FDY14","OUT010",339.828500461681
"NCL55","OUT027",5355.02535258358
"DRF25","OUT017",1534.06936358582
"FDX03","OUT046",1132.8498619469
"FDF40","OUT045",3337.11527309237
"FDX24","OUT010",339.828500461681
"FDA25","OUT049",1534.06936358582
"FDH21","OUT018",2217.15117664975
"FDB47","OUT010",339.828500461681
"FDT34","OUT019",339.828500461681
"FDS39","OUT010",339.828500461681
"NCU05","OUT046",2217.15117664975
"FDE02","OUT049",1534.06936358582
"FDL25","OUT035",2217.15117664975
"FDC50","OUT049",1132.8498619469
"FDZ32","OUT049",3337.11527309237
"FDV14","OUT045",1132.8498619469
"FDR07","OUT045",1132.8498619469
"FDB26","OUT049",1132.8498619469
"NCR50","OUT045",2476.17098073701
"FDP01","OUT018",2476.17098073701
"FDH57","OUT045",2476.17098073701
"FDM60","OUT027",1534.06936358582
"FDA45","OUT017",2476.17098073701
"FDU55","OUT017",3337.11527309237
"FDH40","OUT035",1534.06936358582
"FDG40","OUT019",339.828500461681
"FDT12","OUT049",3447.42845130435
"DRL59","OUT045",1132.8498619469
"FDT47","OUT018",2758.6962606383
"FDI60","OUT017",2217.15117664975
"DRF51","OUT027",1132.8498619469
"NCK31","OUT049",2217.15117664975
"FDB08","OUT045",3337.11527309237
